Timestamp: 20241007_192119
Mean magnitude: 1.2783111333847046, after 0.642888 seconds
Mean magnitude: 1.1159424781799316, after 0.859733 seconds
Mean magnitude: 2.3002188205718994, after 1.060126 seconds
Mean magnitude: 1.346333622932434, after 1.271462 seconds
Mean magnitude: 1.3063621520996094, after 1.471356 seconds
Mean magnitude: 1.291033387184143, after 1.685349 seconds
Mean magnitude: 1.9311643838882446, after 1.895776 seconds
Mean magnitude: 1.4538514614105225, after 2.10574 seconds
Mean magnitude: 1.3208231925964355, after 2.303553 seconds
Mean magnitude: 1.1614614725112915, after 2.521936 seconds
Mean magnitude: 1.5533404350280762, after 2.731381 seconds
Mean magnitude: 1.302703619003296, after 2.941443 seconds
Mean magnitude: 1.3626735210418701, after 3.141228 seconds
Mean magnitude: 1.2932829856872559, after 3.349804 seconds
Mean magnitude: 1.5656182765960693, after 3.547407 seconds
Mean magnitude: 1.165608286857605, after 3.74582 seconds
Mean magnitude: 1.3416359424591064, after 3.942609 seconds
Mean magnitude: 1.608119010925293, after 4.137737 seconds
Mean magnitude: 1.4973154067993164, after 4.332869 seconds
Mean magnitude: 1.3052488565444946, after 4.531914 seconds
Mean magnitude: 1.0515477657318115, after 4.728 seconds
Mean magnitude: 1.0190329551696777, after 4.923676 seconds
Mean magnitude: 1.0596476793289185, after 5.120092 seconds
Mean magnitude: 1.313521385192871, after 5.315761 seconds
Mean magnitude: 1.2501194477081299, after 5.512349 seconds
Mean magnitude: 1.502850890159607, after 5.709984 seconds
Mean magnitude: 1.3580927848815918, after 5.908464 seconds
Mean magnitude: 1.1665990352630615, after 6.105704 seconds
Mean magnitude: 1.0986781120300293, after 6.315294 seconds
Mean magnitude: 1.2482103109359741, after 6.51333 seconds
Mean magnitude: 0.8948014974594116, after 6.711315 seconds
Mean magnitude: 1.666216492652893, after 6.923361 seconds
Mean magnitude: 1.5286974906921387, after 7.118785 seconds
Mean magnitude: 1.6447851657867432, after 7.31613 seconds
Mean magnitude: 1.3748419284820557, after 7.517565 seconds
Mean magnitude: 1.1814515590667725, after 7.727346 seconds
Mean magnitude: 1.015782356262207, after 7.936994 seconds
Mean magnitude: 1.8776273727416992, after 8.13794 seconds
Mean magnitude: 1.3069300651550293, after 8.353358 seconds
Mean magnitude: 2.6448709964752197, after 8.561772 seconds
Mean magnitude: 1.3823708295822144, after 8.760861 seconds
Mean magnitude: 0.9555810689926147, after 8.970465 seconds
Mean magnitude: 2.1393074989318848, after 9.169284 seconds
Mean magnitude: 1.1286592483520508, after 9.382614 seconds
Mean magnitude: 2.185206890106201, after 9.59316 seconds
Mean magnitude: 1.1477211713790894, after 9.790181 seconds
Mean magnitude: 1.2142423391342163, after 9.988438 seconds
Mean magnitude: 2.6920013427734375, after 10.195279 seconds
Mean magnitude: 3.2273008823394775, after 10.398382 seconds
Component attached gently, after 10.398382 seconds
Mean magnitude: 1.8502109050750732, after 10.611471 seconds
Mean magnitude: 1.3852638006210327, after 10.819214 seconds
Mean magnitude: 1.2032322883605957, after 11.01933 seconds
Mean magnitude: 1.8925753831863403, after 11.229535 seconds
Mean magnitude: 1.572766900062561, after 11.427102 seconds
Mean magnitude: 1.1660354137420654, after 11.628366 seconds
Mean magnitude: 1.9640074968338013, after 11.84168 seconds
Mean magnitude: 1.6111537218093872, after 12.04967 seconds
Mean magnitude: 1.817972183227539, after 12.248997 seconds
Mean magnitude: 1.9920367002487183, after 12.457621 seconds
Mean magnitude: 1.3217588663101196, after 12.654575 seconds
Mean magnitude: 1.6400316953659058, after 12.855412 seconds
Mean magnitude: 1.5533016920089722, after 13.067862 seconds
Mean magnitude: 1.4630889892578125, after 13.278412 seconds
Mean magnitude: 1.1687041521072388, after 13.477632 seconds
Mean magnitude: 1.2791900634765625, after 13.689517 seconds
Mean magnitude: 1.1431068181991577, after 13.903626 seconds
Mean magnitude: 2.1687662601470947, after 14.114771 seconds
Component disappeared: Mean magnitude: 2.1687662601470947
Component detached
Timestamp: 20241007_193150
Mean magnitude: 1.1840238571166992, after 0.638471 seconds
Mean magnitude: 1.3446801900863647, after 0.875487 seconds
Mean magnitude: 1.4692009687423706, after 1.075999 seconds
Mean magnitude: 1.3923721313476562, after 1.286436 seconds
Mean magnitude: 1.4198191165924072, after 1.48323 seconds
Mean magnitude: 1.3069933652877808, after 1.686661 seconds
Mean magnitude: 1.2045025825500488, after 1.895038 seconds
Mean magnitude: 1.0912952423095703, after 2.107886 seconds
Mean magnitude: 1.3554837703704834, after 2.318564 seconds
Mean magnitude: 1.423169732093811, after 2.517305 seconds
Mean magnitude: 1.1390275955200195, after 2.72766 seconds
Mean magnitude: 1.2129687070846558, after 2.930718 seconds
Mean magnitude: 1.501276969909668, after 3.135431 seconds
Mean magnitude: 1.3713356256484985, after 3.33566 seconds
Mean magnitude: 1.2606345415115356, after 3.533012 seconds
Mean magnitude: 1.243778109550476, after 3.743247 seconds
Mean magnitude: 1.0371931791305542, after 3.94199 seconds
Mean magnitude: 1.6439040899276733, after 4.138614 seconds
Mean magnitude: 1.3751623630523682, after 4.333605 seconds
Mean magnitude: 0.9784547090530396, after 4.533092 seconds
Mean magnitude: 1.088737964630127, after 4.732445 seconds
Mean magnitude: 1.7955422401428223, after 4.941097 seconds
Mean magnitude: 1.4819024801254272, after 5.139789 seconds
Mean magnitude: 1.7573044300079346, after 5.351571 seconds
Mean magnitude: 1.4761013984680176, after 5.550022 seconds
Mean magnitude: 1.458904504776001, after 5.761171 seconds
Mean magnitude: 1.366421103477478, after 5.956684 seconds
Mean magnitude: 1.1565784215927124, after 6.150914 seconds
Mean magnitude: 2.0656442642211914, after 6.352315 seconds
Mean magnitude: 1.4598644971847534, after 6.562916 seconds
Mean magnitude: 1.2829275131225586, after 6.762239 seconds
Mean magnitude: 1.1638411283493042, after 6.971078 seconds
Mean magnitude: 1.1977626085281372, after 7.169738 seconds
Mean magnitude: 1.6528786420822144, after 7.366441 seconds
Mean magnitude: 1.1113989353179932, after 7.564177 seconds
Mean magnitude: 1.2042109966278076, after 7.773488 seconds
Mean magnitude: 1.2417008876800537, after 7.971642 seconds
Mean magnitude: 1.1683101654052734, after 8.168064 seconds
Mean magnitude: 1.5579081773757935, after 8.363539 seconds
Mean magnitude: 1.4571845531463623, after 8.559912 seconds
Mean magnitude: 1.3070330619812012, after 8.759947 seconds
Mean magnitude: 1.525050163269043, after 8.97051 seconds
Mean magnitude: 1.9267103672027588, after 9.171802 seconds
Mean magnitude: 2.065730094909668, after 9.381605 seconds
Mean magnitude: 1.5420466661453247, after 9.594784 seconds
Mean magnitude: 1.3163927793502808, after 9.807357 seconds
Mean magnitude: 2.566460371017456, after 10.008708 seconds
Mean magnitude: 2.2580387592315674, after 10.219654 seconds
Mean magnitude: 2.5936100482940674, after 10.429505 seconds
Mean magnitude: 1.4958397150039673, after 10.630722 seconds
Mean magnitude: 1.319440245628357, after 10.841668 seconds
Mean magnitude: 1.261783242225647, after 11.062253 seconds
Mean magnitude: 1.1361421346664429, after 11.26734 seconds
Mean magnitude: 1.1932237148284912, after 11.479412 seconds
Mean magnitude: 1.371537446975708, after 11.693076 seconds
Mean magnitude: 2.2080602645874023, after 11.905316 seconds
Mean magnitude: 1.4945582151412964, after 12.120348 seconds
Mean magnitude: 1.4812949895858765, after 12.329647 seconds
Mean magnitude: 1.2630237340927124, after 12.527346 seconds
Mean magnitude: 1.1611192226409912, after 12.742658 seconds
Mean magnitude: 1.1689566373825073, after 12.953509 seconds
Mean magnitude: 1.4723767042160034, after 13.167757 seconds
Mean magnitude: 1.2307981252670288, after 13.380635 seconds
Mean magnitude: 1.3803871870040894, after 13.594888 seconds
Mean magnitude: 1.6850258111953735, after 13.809391 seconds
Component disappeared: Mean magnitude: 1.6850258111953735
Component detached
Timestamp: 20241007_193236
Mean magnitude: 1.0965579748153687, after 0.648661 seconds
Mean magnitude: 1.179664134979248, after 0.856427 seconds
Mean magnitude: 1.773951530456543, after 1.068139 seconds
Mean magnitude: 1.4238927364349365, after 1.280393 seconds
Mean magnitude: 1.085347056388855, after 1.493269 seconds
Mean magnitude: 1.3269505500793457, after 1.701377 seconds
Mean magnitude: 1.1623485088348389, after 1.919362 seconds
Mean magnitude: 0.984909176826477, after 2.128176 seconds
Mean magnitude: 1.5674883127212524, after 2.338118 seconds
Mean magnitude: 1.1350449323654175, after 2.545256 seconds
Mean magnitude: 1.2098675966262817, after 2.744744 seconds
Mean magnitude: 1.1753523349761963, after 2.944923 seconds
Mean magnitude: 1.2964822053909302, after 3.152795 seconds
Mean magnitude: 1.2375973463058472, after 3.351779 seconds
Mean magnitude: 1.0814313888549805, after 3.565123 seconds
Mean magnitude: 2.290217638015747, after 3.776039 seconds
Mean magnitude: 1.3684052228927612, after 3.972077 seconds
Mean magnitude: 1.0593241453170776, after 4.174616 seconds
Mean magnitude: 2.1544530391693115, after 4.381968 seconds
Mean magnitude: 1.344577670097351, after 4.582624 seconds
Mean magnitude: 1.3727346658706665, after 4.792402 seconds
Mean magnitude: 1.1538525819778442, after 4.990418 seconds
Mean magnitude: 1.1287522315979004, after 5.199949 seconds
Mean magnitude: 1.1027542352676392, after 5.399094 seconds
Mean magnitude: 1.4453034400939941, after 5.613401 seconds
Mean magnitude: 1.2361948490142822, after 5.825549 seconds
Mean magnitude: 1.2408981323242188, after 6.038848 seconds
Mean magnitude: 1.6683980226516724, after 6.25231 seconds
Mean magnitude: 1.0979053974151611, after 6.460887 seconds
Mean magnitude: 0.947337806224823, after 6.66195 seconds
Mean magnitude: 1.3582464456558228, after 6.872562 seconds
Mean magnitude: 1.1708117723464966, after 7.070497 seconds
Mean magnitude: 1.231038212776184, after 7.283128 seconds
Mean magnitude: 1.0702688694000244, after 7.49986 seconds
Mean magnitude: 1.1592882871627808, after 7.710392 seconds
Mean magnitude: 1.1913566589355469, after 7.923214 seconds
Mean magnitude: 1.5334877967834473, after 8.135406 seconds
Mean magnitude: 1.5147757530212402, after 8.346546 seconds
Mean magnitude: 1.3359849452972412, after 8.543767 seconds
Mean magnitude: 2.0447535514831543, after 8.756292 seconds
Mean magnitude: 2.0123746395111084, after 8.95428 seconds
Mean magnitude: 1.8033360242843628, after 9.169911 seconds
Mean magnitude: 1.6708500385284424, after 9.380176 seconds
Mean magnitude: 1.4403733015060425, after 9.591795 seconds
Mean magnitude: 2.192152500152588, after 9.793754 seconds
Mean magnitude: 3.1101644039154053, after 10.003885 seconds
Component attached gently, after 10.003885 seconds
Mean magnitude: 1.4776278734207153, after 10.213363 seconds
Mean magnitude: 3.2081031799316406, after 10.41716 seconds
Component attached gently, after 10.41716 seconds
Mean magnitude: 3.0478129386901855, after 10.622696 seconds
Component attached gently, after 10.622696 seconds
Mean magnitude: 1.467442274093628, after 10.820441 seconds
Mean magnitude: 1.596020221710205, after 11.031897 seconds
Mean magnitude: 1.2471855878829956, after 11.228315 seconds
Mean magnitude: 1.8155121803283691, after 11.424395 seconds
Mean magnitude: 2.515159845352173, after 11.621961 seconds
Mean magnitude: 1.4868801832199097, after 11.819572 seconds
Mean magnitude: 1.4393186569213867, after 12.022553 seconds
Mean magnitude: 1.3253833055496216, after 12.233392 seconds
Mean magnitude: 1.0853922367095947, after 12.441011 seconds
Mean magnitude: 1.4321036338806152, after 12.637711 seconds
Mean magnitude: 1.50188410282135, after 12.837901 seconds
Mean magnitude: 1.3877041339874268, after 13.0499 seconds
Mean magnitude: 1.336606740951538, after 13.26594 seconds
Mean magnitude: 2.605358362197876, after 13.475477 seconds
Mean magnitude: 1.7715551853179932, after 13.689068 seconds
Mean magnitude: 1.928848147392273, after 13.898899 seconds
Component disappeared: Mean magnitude: 1.928848147392273
Component detached
